,type,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4900,1,7.8,0.76,0.04,2.3,15.0,54.0,0.997,3.26,0.65,9.8,0
4901,1,11.2,0.28,0.56,1.9,17.0,60.0,0.998,3.16,0.58,9.8,1
4902,1,7.4,0.7,0.0,1.9,11.0,34.0,0.9978,3.51,0.56,9.4,0
4903,1,7.4,0.66,0.0,1.8,13.0,40.0,0.9978,3.51,0.56,9.4,0
4904,1,7.9,0.6,0.06,1.6,15.0,59.0,0.9964,3.3,0.46,9.4,0
4905,1,7.3,0.65,0.0,1.2,15.0,21.0,0.9946,3.39,0.47,10.0,2
4906,1,7.8,0.58,0.02,2.0,9.0,18.0,0.9968,3.36,0.57,9.5,2
4907,1,7.5,0.5,0.36,6.1,17.0,102.0,0.9978,3.35,0.8,10.5,0
4908,1,6.7,0.58,0.08,1.8,15.0,65.0,0.9959,3.28,0.54,9.2,0
4909,1,7.5,0.5,0.36,6.1,17.0,102.0,0.9978,3.35,0.8,10.5,0
4910,1,5.6,0.615,0.0,1.6,16.0,59.0,0.9943,3.58,0.52,9.9,0
4912,1,8.9,0.62,0.18,3.8,52.0,145.0,0.9986,3.16,0.88,9.2,0
4913,1,8.9,0.62,0.19,3.9,51.0,148.0,0.9986,3.17,0.93,9.2,0
4914,1,8.5,0.28,0.56,1.8,35.0,103.0,0.9969,3.3,0.75,10.5,2
4915,1,8.1,0.56,0.28,1.7,16.0,56.0,0.9968,3.11,1.28,9.3,0
4916,1,7.4,0.59,0.08,4.4,6.0,29.0,0.9974,3.38,0.5,9.0,0
4917,1,7.9,0.32,0.51,1.8,17.0,56.0,0.9969,3.04,1.08,9.2,1
4918,1,8.9,0.22,0.48,1.8,29.0,60.0,0.9968,3.39,0.53,9.4,1
4919,1,7.6,0.39,0.31,2.3,23.0,71.0,0.9982,3.52,0.65,9.7,0
4920,1,7.9,0.43,0.21,1.6,10.0,37.0,0.9966,3.17,0.91,9.5,0
4921,1,8.5,0.49,0.11,2.3,9.0,67.0,0.9968,3.17,0.53,9.4,0
4922,1,6.9,0.4,0.14,2.4,21.0,40.0,0.9968,3.43,0.63,9.7,1
4923,1,6.3,0.39,0.16,1.4,11.0,23.0,0.9955,3.34,0.56,9.3,0
4924,1,7.6,0.41,0.24,1.8,4.0,11.0,0.9962,3.28,0.59,9.5,0
4925,1,7.9,0.43,0.21,1.6,10.0,37.0,0.9966,3.17,0.91,9.5,0
4926,1,7.1,0.71,0.0,1.9,14.0,35.0,0.9972,3.47,0.55,9.4,0
4927,1,7.8,0.645,0.0,2.0,8.0,16.0,0.9964,3.38,0.59,9.8,1
4928,1,6.7,0.675,0.07,2.4,17.0,82.0,0.9958,3.35,0.54,10.1,0
4929,1,6.9,0.685,0.0,2.5,22.0,37.0,0.9966,3.46,0.57,10.6,1
4930,1,8.3,0.655,0.12,2.3,15.0,113.0,0.9966,3.17,0.66,9.8,0
4931,1,6.9,0.605,0.12,10.7,40.0,83.0,0.9993,3.45,0.52,9.4,1
4932,1,5.2,0.32,0.25,1.8,13.0,50.0,0.9957,3.38,0.55,9.2,0
4933,1,7.8,0.645,0.0,5.5,5.0,18.0,0.9986,3.4,0.55,9.6,1
4934,1,7.8,0.6,0.14,2.4,3.0,15.0,0.9975,3.42,0.6,10.8,1
4935,1,8.1,0.38,0.28,2.1,13.0,30.0,0.9968,3.23,0.73,9.7,2
4936,1,5.7,1.13,0.09,1.5,7.0,19.0,0.994,3.5,0.48,9.8,0
4937,1,7.3,0.45,0.36,5.9,12.0,87.0,0.9978,3.33,0.83,10.5,0
4938,1,7.3,0.45,0.36,5.9,12.0,87.0,0.9978,3.33,0.83,10.5,0
4939,1,8.8,0.61,0.3,2.8,17.0,46.0,0.9976,3.26,0.51,9.3,0
4940,1,7.5,0.49,0.2,2.6,8.0,14.0,0.9968,3.21,0.9,10.5,1
4941,1,8.1,0.66,0.22,2.2,9.0,23.0,0.9968,3.3,1.2,10.3,0
4942,1,6.8,0.67,0.02,1.8,5.0,11.0,0.9962,3.48,0.52,9.5,0
4943,1,4.6,0.52,0.15,2.1,8.0,65.0,0.9934,3.9,0.56,13.1,0
4944,1,7.7,0.935,0.43,2.2,22.0,114.0,0.997,3.25,0.73,9.2,0
4945,1,8.7,0.29,0.52,1.6,12.0,37.0,0.9969,3.25,0.58,9.5,0
4946,1,6.4,0.4,0.23,1.6,5.0,12.0,0.9958,3.34,0.56,9.2,0
4947,1,5.6,0.31,0.37,1.4,12.0,96.0,0.9954,3.32,0.58,9.2,0
4948,1,8.8,0.66,0.26,1.7,4.0,23.0,0.9971,3.15,0.74,9.2,0
4949,1,6.6,0.52,0.04,2.2,8.0,15.0,0.9956,3.4,0.63,9.4,1
4950,1,6.6,0.5,0.04,2.1,6.0,14.0,0.9955,3.39,0.64,9.4,1
4951,1,8.6,0.38,0.36,3.0,30.0,119.0,0.997,3.2,0.56,9.4,0
4952,1,7.6,0.51,0.15,2.8,33.0,73.0,0.9955,3.17,0.63,10.2,1
4953,1,7.7,0.62,0.04,3.8,25.0,45.0,0.9978,3.34,0.53,9.5,0
4954,1,10.2,0.42,0.57,3.4,4.0,10.0,0.9971,3.04,0.63,9.6,0
4955,1,7.5,0.63,0.12,5.1,50.0,110.0,0.9983,3.26,0.77,9.4,0
4956,1,7.8,0.59,0.18,2.3,17.0,54.0,0.9975,3.43,0.59,10.0,0
4957,1,7.3,0.39,0.31,2.4,9.0,46.0,0.9962,3.41,0.54,9.4,1
4958,1,8.8,0.4,0.4,2.2,19.0,52.0,0.998,3.44,0.64,9.2,0
4959,1,7.7,0.69,0.49,1.8,20.0,112.0,0.9968,3.21,0.71,9.3,0
4960,1,7.5,0.52,0.16,1.9,12.0,35.0,0.9968,3.38,0.62,9.5,2
4961,1,7.0,0.735,0.05,2.0,13.0,54.0,0.9966,3.39,0.57,9.8,0
4962,1,7.2,0.725,0.05,4.65,4.0,11.0,0.9962,3.41,0.39,10.9,0
4963,1,7.2,0.725,0.05,4.65,4.0,11.0,0.9962,3.41,0.39,10.9,0
4964,1,7.5,0.52,0.11,1.5,11.0,39.0,0.9968,3.42,0.58,9.6,0
4965,1,6.6,0.705,0.07,1.6,6.0,15.0,0.9962,3.44,0.58,10.7,0
4966,1,9.3,0.32,0.57,2.0,27.0,65.0,0.9969,3.28,0.79,10.7,0
4967,1,8.0,0.705,0.05,1.9,8.0,19.0,0.9962,3.34,0.95,10.5,1
4968,1,7.7,0.63,0.08,1.9,15.0,27.0,0.9967,3.32,0.54,9.5,1
4969,1,7.7,0.67,0.23,2.1,17.0,96.0,0.9962,3.32,0.48,9.5,0
4970,1,7.7,0.69,0.22,1.9,18.0,94.0,0.9961,3.31,0.48,9.5,0
4971,1,8.3,0.675,0.26,2.1,11.0,43.0,0.9976,3.31,0.53,9.2,0
4972,1,9.7,0.32,0.54,2.5,28.0,83.0,0.9984,3.28,0.82,9.6,0
4973,1,8.8,0.41,0.64,2.2,9.0,42.0,0.9986,3.54,0.66,10.5,0
4974,1,8.8,0.41,0.64,2.2,9.0,42.0,0.9986,3.54,0.66,10.5,0
4975,1,6.8,0.785,0.0,2.4,14.0,30.0,0.9966,3.52,0.55,10.7,1
4976,1,6.7,0.75,0.12,2.0,12.0,80.0,0.9958,3.38,0.52,10.1,0
4977,1,8.3,0.625,0.2,1.5,27.0,119.0,0.9972,3.16,1.12,9.1,0
4978,1,6.2,0.45,0.2,1.6,3.0,15.0,0.9958,3.41,0.56,9.2,0
4979,1,7.8,0.43,0.7,1.9,22.0,67.0,0.9974,3.13,1.28,9.4,0
4980,1,7.4,0.5,0.47,2.0,21.0,73.0,0.997,3.36,0.57,9.1,0
4981,1,7.3,0.67,0.26,1.8,16.0,51.0,0.9969,3.16,1.14,9.4,0
4982,1,6.3,0.3,0.48,1.8,18.0,61.0,0.9959,3.44,0.78,10.3,1
4983,1,6.9,0.55,0.15,2.2,19.0,40.0,0.9961,3.41,0.59,10.1,0
4985,1,7.7,0.49,0.26,1.9,9.0,31.0,0.9966,3.39,0.64,9.6,0
4986,1,9.3,0.39,0.44,2.1,34.0,125.0,0.9978,3.14,1.22,9.5,0
4987,1,7.0,0.62,0.08,1.8,8.0,24.0,0.9978,3.48,0.53,9.0,0
4988,1,7.9,0.52,0.26,1.9,42.0,140.0,0.9964,3.23,0.54,9.5,0
4991,1,7.7,0.49,0.26,1.9,9.0,31.0,0.9966,3.39,0.64,9.6,0
4992,1,5.0,1.02,0.04,1.4,41.0,85.0,0.9938,3.75,0.48,10.5,0
4993,1,4.7,0.6,0.17,2.3,17.0,106.0,0.9932,3.85,0.6,12.9,1
4994,1,6.8,0.775,0.0,3.0,8.0,23.0,0.9965,3.45,0.56,10.7,0
4995,1,7.0,0.5,0.25,2.0,3.0,22.0,0.9963,3.25,0.63,9.2,0
4996,1,7.6,0.9,0.06,2.5,5.0,10.0,0.9967,3.39,0.56,9.8,0
4997,1,8.1,0.545,0.18,1.9,13.0,35.0,0.9972,3.3,0.59,9.0,1
4998,1,8.3,0.61,0.3,2.1,11.0,50.0,0.9972,3.4,0.61,10.2,1
4999,1,7.8,0.5,0.3,1.9,8.0,22.0,0.9959,3.31,0.56,10.4,1
5000,1,8.1,0.545,0.18,1.9,13.0,35.0,0.9972,3.3,0.59,9.0,1
5001,1,8.1,0.575,0.22,2.1,12.0,65.0,0.9967,3.29,0.51,9.2,0
5002,1,7.2,0.49,0.24,2.2,5.0,36.0,0.996,3.33,0.48,9.4,0
5003,1,8.1,0.575,0.22,2.1,12.0,65.0,0.9967,3.29,0.51,9.2,0
5004,1,7.8,0.41,0.68,1.7,18.0,69.0,0.9973,3.08,1.31,9.3,0
5005,1,6.2,0.63,0.31,1.7,15.0,64.0,0.9969,3.46,0.79,9.3,0
5006,1,8.0,0.33,0.53,2.5,18.0,80.0,0.9976,3.37,0.8,9.6,1
5007,1,8.1,0.785,0.52,2.0,37.0,153.0,0.9969,3.21,0.69,9.3,0
5008,1,7.8,0.56,0.19,1.8,12.0,47.0,0.9964,3.19,0.93,9.5,0
5009,1,8.4,0.62,0.09,2.2,11.0,108.0,0.9964,3.15,0.66,9.8,0
5010,1,8.4,0.6,0.1,2.2,14.0,111.0,0.9964,3.15,0.66,9.8,0
5011,1,10.1,0.31,0.44,2.3,22.0,46.0,0.9988,3.32,0.67,9.7,1
5012,1,7.8,0.56,0.19,1.8,12.0,47.0,0.9964,3.19,0.93,9.5,0
5013,1,9.4,0.4,0.31,2.2,13.0,62.0,0.9966,3.07,0.63,10.5,1
5014,1,8.3,0.54,0.28,1.9,11.0,40.0,0.9978,3.39,0.61,10.0,1
5015,1,7.8,0.56,0.12,2.0,7.0,28.0,0.997,3.37,0.5,9.4,1
5016,1,8.8,0.55,0.04,2.2,14.0,56.0,0.9962,3.21,0.6,10.9,1
5017,1,7.0,0.69,0.08,1.8,22.0,89.0,0.9959,3.34,0.54,9.2,1
5018,1,7.3,1.07,0.09,1.7,10.0,89.0,0.9962,3.3,0.57,9.0,0
5019,1,8.8,0.55,0.04,2.2,14.0,56.0,0.9962,3.21,0.6,10.9,1
5020,1,7.3,0.695,0.0,2.5,3.0,13.0,0.998,3.49,0.52,9.2,0
5021,1,8.0,0.71,0.0,2.6,11.0,34.0,0.9976,3.44,0.53,9.5,0
5022,1,7.8,0.5,0.17,1.6,21.0,102.0,0.996,3.39,0.48,9.5,0
5023,1,9.0,0.62,0.04,1.9,27.0,90.0,0.9984,3.16,0.7,9.4,0
5024,1,8.2,1.33,0.0,1.7,3.0,12.0,0.9964,3.53,0.49,10.9,0
5025,1,8.1,1.33,0.0,1.8,3.0,12.0,0.9964,3.54,0.48,10.9,0
5026,1,8.0,0.59,0.16,1.8,3.0,16.0,0.9962,3.42,0.92,10.5,2
5027,1,6.1,0.38,0.15,1.8,6.0,19.0,0.9955,3.42,0.57,9.4,0
5028,1,8.0,0.745,0.56,2.0,30.0,134.0,0.9968,3.24,0.66,9.4,0
5029,1,5.6,0.5,0.09,2.3,17.0,99.0,0.9937,3.63,0.63,13.0,0
5030,1,5.6,0.5,0.09,2.3,17.0,99.0,0.9937,3.63,0.63,13.0,0
5031,1,6.6,0.5,0.01,1.5,17.0,26.0,0.9952,3.4,0.58,9.8,1
5032,1,7.9,1.04,0.05,2.2,13.0,29.0,0.9959,3.22,0.55,9.9,1
5033,1,8.4,0.745,0.11,1.9,16.0,63.0,0.9965,3.19,0.82,9.6,0
5034,1,8.3,0.715,0.15,1.8,10.0,52.0,0.9968,3.23,0.77,9.5,0
5035,1,7.2,0.415,0.36,2.0,13.0,45.0,0.9972,3.48,0.64,9.2,0
5036,1,7.8,0.56,0.19,2.1,15.0,105.0,0.9962,3.33,0.54,9.5,0
5037,1,7.8,0.56,0.19,2.0,17.0,108.0,0.9962,3.32,0.54,9.5,0
5038,1,8.4,0.745,0.11,1.9,16.0,63.0,0.9965,3.19,0.82,9.6,0
5039,1,8.3,0.715,0.15,1.8,10.0,52.0,0.9968,3.23,0.77,9.5,0
5040,1,5.2,0.34,0.0,1.8,27.0,63.0,0.9916,3.68,0.79,14.0,1
5041,1,6.3,0.39,0.08,1.7,3.0,20.0,0.9954,3.34,0.58,9.4,0
5042,1,5.2,0.34,0.0,1.8,27.0,63.0,0.9916,3.68,0.79,14.0,1
5043,1,8.1,0.67,0.55,1.8,32.0,141.0,0.9968,3.17,0.62,9.4,0
5044,1,5.8,0.68,0.02,1.8,21.0,94.0,0.9944,3.54,0.52,10.0,0
5045,1,7.6,0.49,0.26,1.6,10.0,88.0,0.9968,3.11,0.8,9.3,0
5046,1,6.9,0.49,0.1,2.3,12.0,30.0,0.9959,3.42,0.58,10.2,1
5047,1,8.2,0.4,0.44,2.8,11.0,43.0,0.9975,3.53,0.61,10.5,1
5048,1,7.3,0.33,0.47,2.1,5.0,11.0,0.9958,3.33,0.53,10.3,1
5050,1,7.5,0.6,0.03,1.8,25.0,99.0,0.995,3.35,0.54,10.1,0
5051,1,7.5,0.6,0.03,1.8,25.0,99.0,0.995,3.35,0.54,10.1,0
5052,1,7.1,0.43,0.42,5.5,29.0,129.0,0.9973,3.42,0.72,10.5,0
5053,1,7.1,0.43,0.42,5.5,28.0,128.0,0.9973,3.42,0.71,10.5,0
5054,1,7.1,0.43,0.42,5.5,29.0,129.0,0.9973,3.42,0.72,10.5,0
5055,1,7.1,0.43,0.42,5.5,28.0,128.0,0.9973,3.42,0.71,10.5,0
5056,1,7.1,0.68,0.0,2.2,12.0,22.0,0.9969,3.48,0.5,9.3,0
5057,1,6.8,0.6,0.18,1.9,18.0,86.0,0.9968,3.59,0.57,9.3,1
5058,1,7.6,0.95,0.03,2.0,7.0,20.0,0.9959,3.2,0.56,9.6,0
5059,1,7.6,0.68,0.02,1.3,9.0,20.0,0.9965,3.17,1.08,9.2,0
5060,1,7.8,0.53,0.04,1.7,17.0,31.0,0.9964,3.33,0.56,10.0,1
5061,1,7.4,0.6,0.26,7.3,36.0,121.0,0.9982,3.37,0.49,9.4,0
5062,1,7.3,0.59,0.26,7.2,35.0,121.0,0.9981,3.37,0.49,9.4,0
5063,1,7.8,0.63,0.48,1.7,14.0,96.0,0.9961,3.19,0.62,9.5,0
5064,1,6.8,0.64,0.1,2.1,18.0,101.0,0.9956,3.34,0.52,10.2,0
5065,1,7.3,0.55,0.03,1.6,17.0,42.0,0.9956,3.37,0.48,9.0,0
5066,1,6.8,0.63,0.07,2.1,11.0,44.0,0.9953,3.47,0.55,10.4,1
5068,1,7.9,0.885,0.03,1.8,4.0,8.0,0.9972,3.36,0.33,9.1,0
5069,1,8.0,0.42,0.17,2.0,6.0,18.0,0.9972,3.29,0.61,9.2,1
5070,1,8.0,0.42,0.17,2.0,6.0,18.0,0.9972,3.29,0.61,9.2,1
5071,1,7.4,0.62,0.05,1.9,24.0,42.0,0.9961,3.42,0.57,11.5,1
5072,1,7.3,0.38,0.21,2.0,7.0,35.0,0.9961,3.33,0.47,9.5,0
5073,1,6.9,0.5,0.04,1.5,19.0,49.0,0.9958,3.35,0.78,9.5,0
5074,1,7.3,0.38,0.21,2.0,7.0,35.0,0.9961,3.33,0.47,9.5,0
5075,1,7.5,0.52,0.42,2.3,8.0,38.0,0.9972,3.58,0.61,10.5,1
5076,1,7.0,0.805,0.0,2.5,7.0,20.0,0.9969,3.48,0.56,9.6,0
5077,1,8.8,0.61,0.14,2.4,10.0,42.0,0.9969,3.19,0.59,9.5,0
5078,1,8.8,0.61,0.14,2.4,10.0,42.0,0.9969,3.19,0.59,9.5,0
5079,1,8.9,0.61,0.49,2.0,23.0,110.0,0.9972,3.12,1.02,9.3,0
5080,1,7.2,0.73,0.02,2.5,16.0,42.0,0.9972,3.44,0.52,9.3,0
5081,1,6.8,0.61,0.2,1.8,11.0,65.0,0.9971,3.54,0.58,9.3,0
5082,1,6.7,0.62,0.21,1.9,8.0,62.0,0.997,3.52,0.58,9.3,1
5083,1,8.9,0.31,0.57,2.0,26.0,85.0,0.9971,3.26,0.53,9.7,0
5084,1,7.4,0.39,0.48,2.0,14.0,67.0,0.9972,3.34,0.55,9.2,0
5085,1,7.7,0.705,0.1,2.6,9.0,26.0,0.9976,3.39,0.49,9.7,0
5086,1,7.9,0.5,0.33,2.0,15.0,143.0,0.9968,3.2,0.55,9.5,0
5087,1,7.9,0.49,0.32,1.9,17.0,144.0,0.9968,3.2,0.55,9.5,0
5088,1,8.2,0.5,0.35,2.9,21.0,127.0,0.9976,3.23,0.62,9.4,0
5089,1,6.4,0.37,0.25,1.9,21.0,49.0,0.9974,3.57,0.62,9.8,1
5090,1,6.8,0.63,0.12,3.8,16.0,126.0,0.9969,3.28,0.61,9.5,0
5091,1,7.6,0.55,0.21,2.2,7.0,28.0,0.9964,3.28,0.55,9.7,0
5092,1,7.6,0.55,0.21,2.2,7.0,28.0,0.9964,3.28,0.55,9.7,0
5093,1,7.8,0.59,0.33,2.0,24.0,120.0,0.9968,3.25,0.54,9.4,0
5094,1,7.3,0.58,0.3,2.4,15.0,55.0,0.9968,3.46,0.59,10.2,0
5095,1,11.5,0.3,0.6,2.0,12.0,27.0,0.9981,3.11,0.97,10.1,1
5096,1,5.4,0.835,0.08,1.2,13.0,93.0,0.9924,3.57,0.85,13.0,2
5097,1,6.9,1.09,0.06,2.1,12.0,31.0,0.9948,3.51,0.43,11.4,0
5098,1,9.6,0.32,0.47,1.4,9.0,24.0,0.99695,3.22,0.82,10.3,2
5099,1,8.8,0.37,0.48,2.1,39.0,145.0,0.9975,3.04,1.03,9.3,0
5100,1,6.8,0.5,0.11,1.5,16.0,49.0,0.99545,3.36,0.79,9.5,0
5101,1,7.0,0.42,0.35,1.6,16.0,39.0,0.9961,3.34,0.55,9.2,0
5102,1,7.0,0.43,0.36,1.6,14.0,37.0,0.99615,3.34,0.56,9.2,1
5103,1,12.8,0.3,0.74,2.6,9.0,28.0,0.9994,3.2,0.77,10.8,2
5104,1,12.8,0.3,0.74,2.6,9.0,28.0,0.9994,3.2,0.77,10.8,2
5105,1,7.8,0.57,0.31,1.8,26.0,120.0,0.99625,3.29,0.53,9.3,0
5106,1,7.8,0.44,0.28,2.7,18.0,95.0,0.9966,3.22,0.67,9.4,0
5107,1,11.0,0.3,0.58,2.1,7.0,19.0,0.998,3.31,0.88,10.5,2
5108,1,9.7,0.53,0.6,2.0,5.0,19.0,0.99585,3.3,0.86,12.4,1
5109,1,8.0,0.725,0.24,2.8,10.0,62.0,0.99685,3.35,0.56,10.0,1
5110,1,11.6,0.44,0.64,2.1,5.0,15.0,0.998,3.21,0.67,10.2,1
5111,1,8.2,0.57,0.26,2.2,28.0,65.0,0.9959,3.3,0.43,10.1,0
5112,1,7.8,0.735,0.08,2.4,10.0,41.0,0.9974,3.24,0.71,9.8,1
5113,1,7.0,0.49,0.49,5.6,26.0,121.0,0.9974,3.34,0.76,10.5,0
5114,1,8.7,0.625,0.16,2.0,13.0,49.0,0.9962,3.14,0.57,11.0,0
5115,1,8.1,0.725,0.22,2.2,11.0,41.0,0.9967,3.36,0.55,9.1,0
5116,1,7.5,0.49,0.19,1.9,10.0,44.0,0.9957,3.39,0.54,9.7,0
5117,1,7.8,0.53,0.33,2.4,24.0,144.0,0.99655,3.3,0.6,9.5,0
5118,1,7.8,0.34,0.37,2.0,24.0,58.0,0.9964,3.34,0.59,9.4,1
5119,1,7.4,0.53,0.26,2.0,16.0,72.0,0.9957,3.15,0.57,9.4,0
5120,1,6.8,0.61,0.04,1.5,5.0,10.0,0.99525,3.42,0.6,9.5,0
5121,1,8.6,0.645,0.25,2.0,8.0,28.0,0.99815,3.28,0.6,10.0,1
5122,1,8.4,0.635,0.36,2.0,15.0,55.0,0.99745,3.31,0.57,10.4,0
5123,1,7.7,0.43,0.25,2.6,29.0,63.0,0.99615,3.37,0.58,10.5,1
5125,1,9.0,0.82,0.14,2.6,9.0,23.0,0.9984,3.39,0.63,9.8,0
5126,1,7.7,0.43,0.25,2.6,29.0,63.0,0.99615,3.37,0.58,10.5,1
5127,1,6.9,0.52,0.25,2.6,10.0,37.0,0.99685,3.46,0.5,11.0,0
5128,1,5.2,0.48,0.04,1.6,19.0,106.0,0.9927,3.54,0.62,12.2,2
5129,1,8.0,0.38,0.06,1.8,12.0,49.0,0.99625,3.37,0.52,9.9,1
5130,1,8.5,0.37,0.2,2.8,18.0,58.0,0.998,3.34,0.7,9.6,1
5131,1,6.9,0.52,0.25,2.6,10.0,37.0,0.99685,3.46,0.5,11.0,0
5132,1,8.2,1.0,0.09,2.3,7.0,37.0,0.99685,3.32,0.55,9.0,1
5133,1,7.2,0.63,0.0,1.9,14.0,38.0,0.99675,3.37,0.58,9.0,1
5134,1,7.2,0.63,0.0,1.9,14.0,38.0,0.99675,3.37,0.58,9.0,1
5135,1,7.2,0.645,0.0,1.9,15.0,39.0,0.99675,3.37,0.58,9.2,1
5136,1,7.2,0.63,0.0,1.9,14.0,38.0,0.99675,3.37,0.58,9.0,1
5137,1,8.2,1.0,0.09,2.3,7.0,37.0,0.99685,3.32,0.55,9.0,1
5138,1,8.9,0.635,0.37,1.7,5.0,62.0,0.9971,3.0,1.09,9.3,0
5139,1,12.0,0.38,0.56,2.1,6.0,24.0,0.99925,3.14,0.71,10.9,1
5140,1,7.7,0.58,0.1,1.8,28.0,109.0,0.99565,3.08,0.49,9.8,1
5141,1,15.0,0.21,0.44,2.2,10.0,24.0,1.00005,3.07,0.84,9.2,2
5142,1,15.0,0.21,0.44,2.2,10.0,24.0,1.00005,3.07,0.84,9.2,2
5143,1,7.3,0.66,0.0,2.0,6.0,23.0,0.9983,3.61,0.96,9.9,1
5144,1,7.1,0.68,0.07,1.9,16.0,51.0,0.99685,3.38,0.52,9.5,0
5145,1,8.2,0.6,0.17,2.3,11.0,73.0,0.9963,3.2,0.45,9.3,0
5146,1,7.7,0.53,0.06,1.7,9.0,39.0,0.99615,3.35,0.48,9.8,1
5147,1,7.3,0.66,0.0,2.0,6.0,23.0,0.9983,3.61,0.96,9.9,1
5148,1,10.8,0.32,0.44,1.6,16.0,37.0,0.9985,3.22,0.78,10.0,1
5149,1,7.1,0.6,0.0,1.8,16.0,34.0,0.9972,3.47,0.7,9.9,1
5150,1,11.1,0.35,0.48,3.1,5.0,21.0,0.9986,3.17,0.53,10.5,0
5151,1,7.7,0.775,0.42,1.9,8.0,86.0,0.9959,3.23,0.59,9.5,0
5152,1,7.1,0.6,0.0,1.8,16.0,34.0,0.9972,3.47,0.7,9.9,1
5153,1,8.0,0.57,0.23,3.2,17.0,119.0,0.99675,3.26,0.57,9.3,0
5154,1,9.4,0.34,0.37,2.2,5.0,13.0,0.998,3.22,0.62,9.2,0
5155,1,6.6,0.695,0.0,2.1,12.0,56.0,0.9968,3.49,0.67,9.2,0
5156,1,7.7,0.41,0.76,1.8,8.0,45.0,0.9968,3.06,1.26,9.4,0
5157,1,10.0,0.31,0.47,2.6,14.0,33.0,0.99965,3.36,0.8,10.5,2
5158,1,7.9,0.33,0.23,1.7,18.0,45.0,0.99625,3.29,0.65,9.3,0
5159,1,7.0,0.975,0.04,2.0,12.0,67.0,0.99565,3.35,0.6,9.4,0
5160,1,8.0,0.52,0.03,1.7,10.0,35.0,0.99575,3.34,0.57,10.0,0
5161,1,7.9,0.37,0.23,1.8,23.0,49.0,0.9963,3.28,0.67,9.3,0
5162,1,12.5,0.56,0.49,2.4,5.0,27.0,0.9999,3.08,0.87,10.9,0
5163,1,11.8,0.26,0.52,1.8,6.0,10.0,0.9968,3.2,0.72,10.2,2
5164,1,8.1,0.87,0.0,3.3,26.0,61.0,1.00025,3.6,0.72,9.8,0
5165,1,7.9,0.35,0.46,3.6,15.0,37.0,0.9973,3.35,0.86,12.8,2
5166,1,6.9,0.54,0.04,3.0,7.0,27.0,0.9987,3.69,0.91,9.4,1
5167,1,11.5,0.18,0.51,4.0,4.0,23.0,0.9996,3.28,0.97,10.1,1
5168,1,7.9,0.545,0.06,4.0,27.0,61.0,0.9965,3.36,0.67,10.7,1
5169,1,11.5,0.18,0.51,4.0,4.0,23.0,0.9996,3.28,0.97,10.1,1
5170,1,10.9,0.37,0.58,4.0,17.0,65.0,0.99935,3.22,0.78,10.1,0
5171,1,8.4,0.715,0.2,2.4,10.0,38.0,0.99735,3.31,0.64,9.4,0
5172,1,7.5,0.65,0.18,7.0,27.0,94.0,0.99915,3.38,0.77,9.4,0
5173,1,7.9,0.545,0.06,4.0,27.0,61.0,0.9965,3.36,0.67,10.7,1
5174,1,6.9,0.54,0.04,3.0,7.0,27.0,0.9987,3.69,0.91,9.4,1
5175,1,11.5,0.18,0.51,4.0,4.0,23.0,0.9996,3.28,0.97,10.1,1
5176,1,10.3,0.32,0.45,6.4,5.0,13.0,0.9976,3.23,0.82,12.6,2
5177,1,8.9,0.4,0.32,5.6,10.0,47.0,0.9991,3.38,0.77,10.5,2
5178,1,11.4,0.26,0.44,3.6,6.0,19.0,0.9986,3.12,0.82,9.3,1
5179,1,7.7,0.27,0.68,3.5,5.0,10.0,0.9972,3.25,1.08,9.9,2
5180,1,7.6,0.52,0.12,3.0,12.0,53.0,0.9971,3.36,0.57,9.1,0
5181,1,8.9,0.4,0.32,5.6,10.0,47.0,0.9991,3.38,0.77,10.5,2
5182,1,9.9,0.59,0.07,3.4,32.0,71.0,1.00015,3.31,0.71,9.8,0
5183,1,9.9,0.59,0.07,3.4,32.0,71.0,1.00015,3.31,0.71,9.8,0
5184,1,12.0,0.45,0.55,2.0,25.0,49.0,0.9997,3.1,0.76,10.3,1
5185,1,7.5,0.4,0.12,3.0,29.0,53.0,0.9967,3.37,0.7,10.3,1
5186,1,8.7,0.52,0.09,2.5,20.0,49.0,0.9976,3.34,0.86,10.6,2
5187,1,11.6,0.42,0.53,3.3,33.0,98.0,1.001,3.2,0.95,9.2,0
5188,1,8.7,0.52,0.09,2.5,20.0,49.0,0.9976,3.34,0.86,10.6,2
5189,1,11.0,0.2,0.48,2.0,6.0,18.0,0.9979,3.3,0.71,10.5,0
5190,1,10.4,0.55,0.23,2.7,18.0,48.0,0.9994,3.22,0.64,10.3,1
5191,1,6.9,0.36,0.25,2.4,5.0,16.0,0.9964,3.41,0.6,10.1,1
5192,1,13.3,0.34,0.52,3.2,17.0,53.0,1.0014,3.05,0.81,9.5,1
5193,1,10.8,0.5,0.46,2.5,5.0,27.0,1.0001,3.05,0.64,9.5,0
5194,1,10.6,0.83,0.37,2.6,26.0,70.0,0.9981,3.16,0.52,9.9,0
5195,1,7.1,0.63,0.06,2.0,8.0,29.0,0.99855,3.67,0.73,9.6,0
5196,1,7.2,0.65,0.02,2.3,5.0,31.0,0.9993,3.67,0.8,9.7,0
